id,category_id,attribute_id,is_core
16886,1207,65,0
16887,1207,66,0
16888,1207,67,0
16889,1207,68,0
16890,1207,60,0
16891,1207,90,0
16892,1207,91,0
16893,1207,92,0
16894,1207,93,0
16895,1207,57,0
16896,1207,75,0
16897,1207,28,0
16898,1207,58,0
16899,1207,50,0
16900,1208,57,1
16901,1208,46,1
16902,1208,58,1
16903,1208,45,1
16904,1208,9,1
16905,1208,10,1
16906,1208,11,1
16907,1208,12,1
16908,1208,13,1
16909,1208,15,1
16910,1208,16,1
16911,1208,14,1
16912,1208,17,1
16913,1208,18,1
16914,1208,19,1
16915,1208,53,1
16916,1208,61,1
16917,1208,88,1
16918,1208,62,1
16919,1208,63,1
16920,1208,64,1
16921,1208,65,0
16922,1208,66,0
16923,1208,67,0
16924,1208,68,0
16925,1208,60,0
16926,1208,90,0
16927,1208,91,0
16928,1208,92,0
16929,1208,93,0
16930,1208,47,0
16931,1208,96,0
16932,1208,75,0
16933,1208,48,0
16934,1208,83,0
16935,1209,44,1
16936,1209,46,1
16937,1209,56,1
16938,1209,58,1
16939,1209,9,1
16940,1209,10,1
16941,1209,11,1
16942,1209,12,1
16943,1209,13,1
16944,1209,15,1
16945,1209,16,1
16946,1209,14,1
16947,1209,17,1
16948,1209,18,1
16949,1209,19,1
16950,1209,53,1
16951,1209,61,1
16952,1209,88,1
16953,1209,62,1
16954,1209,63,1
16955,1209,64,1
16956,1209,65,0
16957,1209,66,0
16958,1209,67,0
16959,1209,68,0
16960,1209,60,0
16961,1209,90,0
16962,1209,91,0
16963,1209,92,0
16964,1209,93,0
16965,1209,43,0
16966,1209,47,0
16967,1209,35,0
16968,1209,2,0
16969,1209,50,0
16970,1210,59,1
16971,1210,44,1
16972,1210,46,1
16973,1210,58,1
16974,1210,9,1
16975,1210,10,1
16976,1210,11,1
16977,1210,12,1
16978,1210,13,1
16979,1210,15,1
16980,1210,16,1
16981,1210,14,1
16982,1210,17,1
16983,1210,18,1
16984,1210,19,1
16985,1210,53,1
16986,1210,61,1
16987,1210,88,1
16988,1210,62,1
16989,1210,63,1
16990,1210,64,1
16991,1210,65,0
16992,1210,66,0
16993,1210,67,0
16994,1210,68,0
16995,1210,60,0
16996,1210,90,0
16997,1210,91,0
16998,1210,92,0
16999,1210,93,0
17000,1210,43,0
17001,1210,57,0
17002,1210,47,0
17003,1210,75,0
17004,1210,40,0
17005,1211,57,1
17006,1211,58,1
17007,1211,44,1
17008,1211,59,1
17009,1211,47,1
17010,1211,43,1
17011,1211,62,0
17012,1211,19,0
17013,1211,71,0
17014,1212,56,1
17015,1212,58,1
17016,1212,46,1
17017,1212,44,1
17018,1212,9,1
17019,1212,10,1
17020,1212,11,1
17021,1212,12,1
17022,1212,13,1
17023,1212,15,1
17024,1212,16,1
17025,1212,14,1
17026,1212,17,1
17027,1212,18,1
17028,1212,19,1
17029,1212,53,1
17030,1212,61,1
17031,1212,88,1
17032,1212,62,1
17033,1212,63,1
17034,1212,64,1
17035,1212,65,0
17036,1212,66,0
17037,1212,67,0
17038,1212,68,0
17039,1212,60,0
17040,1212,90,0
17041,1212,91,0
17042,1212,92,0
17043,1212,93,0
17044,1212,43,0
17045,1212,2,0
17046,1212,80,0
17047,1212,74,0
17048,1212,54,0
17049,1213,56,1
17050,1213,58,1
17051,1213,45,1
17052,1213,57,1
17053,1213,9,1
17054,1213,10,1
17055,1213,11,1
17056,1213,12,1
17057,1213,13,1
17058,1213,15,1
17059,1213,16,1
17060,1213,14,1
17061,1213,17,1
17062,1213,18,1
17063,1213,19,1
17064,1213,53,1
17065,1213,61,1
17066,1213,88,1
17067,1213,62,1
17068,1213,63,1
17069,1213,64,1
17070,1213,65,1
17071,1213,66,1
17072,1213,67,0
17073,1213,68,0
17074,1213,60,0
17075,1213,90,0
17076,1213,91,0
17077,1213,92,0
17078,1213,93,0
17079,1213,44,0
17080,1213,47,0
17081,1213,46,0
17082,1213,51,0
17083,1213,23,0
17084,1213,86,0
17085,1213,31,0
17086,1214,58,1
17087,1214,59,1
17088,1214,57,1
17089,1214,46,1
17090,1214,9,1
17091,1214,10,1
17092,1214,11,1
17093,1214,12,1
17094,1214,13,1
17095,1214,15,1
17096,1214,16,1
17097,1214,14,1
17098,1214,17,1
17099,1214,18,1
17100,1214,19,1
17101,1214,53,1
17102,1214,61,1
17103,1214,88,1
17104,1214,62,1
17105,1214,63,1
17106,1214,64,1
17107,1214,65,0
17108,1214,66,0
17109,1214,67,0
17110,1214,68,0
17111,1214,60,0
17112,1214,90,0
17113,1214,91,0
17114,1214,92,0
17115,1214,93,0
17116,1214,44,0
17117,1214,76,0
17118,1214,51,0
17119,1214,40,0
17120,1215,57,1
17121,1215,46,1
17122,1215,56,1
17123,1215,58,1
17124,1215,9,1
17125,1215,10,1
17126,1215,11,1
17127,1215,12,1
17128,1215,13,1
17129,1215,15,1
17130,1215,16,1
17131,1215,14,1
17132,1215,17,1
17133,1215,18,1
17134,1215,19,1
17135,1215,53,1
17136,1215,61,1
17137,1215,88,1
17138,1215,62,1
17139,1215,63,1
17140,1215,64,1
17141,1215,65,1
17142,1215,66,0
17143,1215,67,0
17144,1215,68,0
17145,1215,60,0
17146,1215,90,0
17147,1215,91,0
17148,1215,92,0
17149,1215,93,0
17150,1215,43,0
17151,1215,44,0
17152,1215,47,0
17153,1215,70,0
17154,1215,36,0
17155,1215,26,0
17156,1216,45,1
17157,1216,46,1
17158,1216,44,1
17159,1216,58,1
17160,1216,9,1
17161,1216,10,1
17162,1216,11,1
17163,1216,12,1
17164,1216,13,1
17165,1216,15,1
17166,1216,16,1
17167,1216,14,1
17168,1216,17,1
17169,1216,18,1
17170,1216,19,1
17171,1216,53,1
17172,1216,61,1
17173,1216,88,1
17174,1216,62,1
17175,1216,63,1
17176,1216,64,1
17177,1216,65,1
17178,1216,66,1
17179,1216,67,0
17180,1216,68,0
17181,1216,60,0
17182,1216,90,0
17183,1216,91,0
17184,1216,92,0
17185,1216,93,0
17186,1216,47,0
17187,1216,57,0
17188,1216,43,0
17189,1216,36,0
17190,1216,38,0
17191,1216,81,0
17192,1216,56,0
17193,1217,45,1
17194,1217,46,1
17195,1217,56,1
17196,1217,57,1
17197,1217,8,1
17198,1217,55,0
17199,1217,73,0
17200,1217,72,0
17201,1218,56,1
17202,1218,44,1
17203,1218,45,1
17204,1218,46,1
17205,1218,47,1
17206,1218,43,1
17207,1218,24,0
17208,1218,51,0
17209,1218,85,0
17210,1218,93,0
17211,1219,46,1
17212,1219,44,1
17213,1219,45,1
17214,1219,59,1
17215,1219,57,1
17216,1219,60,1
17217,1219,75,1
17218,1219,37,0
17219,1219,14,0
17220,1219,78,0
17221,1219,8,0
17222,1220,46,1
17223,1220,59,1
17224,1220,58,1
17225,1220,56,1
17226,1220,43,1
17227,1220,60,1
17228,1220,57,1
17229,1220,26,0
17230,1220,28,0
17231,1220,45,0
17232,1220,83,0
17233,1221,46,1
17234,1221,44,1
17235,1221,58,1
17236,1221,45,1
17237,1221,47,1
17238,1221,57,1
17239,1221,49,0
17240,1221,31,0
17241,1221,92,0
17242,1221,19,0
17243,1222,56,1
17244,1222,44,1
17245,1222,57,1
17246,1222,45,1
17247,1222,47,1
17248,1222,60,1
17249,1222,35,1
17250,1222,84,0
17251,1222,33,0
17252,1222,27,0
17253,1222,10,0
17254,1223,44,1
17255,1223,59,1
17256,1223,58,1
17257,1223,46,1
17258,1223,47,1
17259,1223,43,1
17260,1223,10,0
17261,1223,80,0
17262,1223,2,0
17263,1223,23,0
17264,1224,46,1
17265,1224,56,1
17266,1224,58,1
17267,1224,44,1
17268,1224,47,1
17269,1224,43,1
17270,1224,57,1
17271,1224,3,1
17272,1224,78,0
17273,1224,1,0
17274,1224,84,0
17275,1224,28,0
17276,1225,56,1
17277,1225,46,1
17278,1225,44,1
17279,1225,57,1
17280,1225,70,1
17281,1225,20,0
17282,1225,29,0
17283,1225,81,0
17284,1226,59,1
17285,1226,57,1
17286,1226,44,1
17287,1226,45,1
17288,1226,60,1
17289,1226,43,1
17290,1226,7,1
17291,1226,94,0
17292,1226,13,0
17293,1226,31,0
17294,1226,69,0
17295,1227,44,1
17296,1227,58,1
17297,1227,45,1
17298,1227,56,1
17299,1227,60,1
17300,1227,47,1
17301,1227,43,1
17302,1227,53,1
17303,1227,22,0
17304,1227,80,0
17305,1227,33,0
17306,1227,75,0
17307,1228,46,1
17308,1228,56,1
17309,1228,57,1
17310,1228,58,1
17311,1228,60,1
17312,1228,44,1
17313,1228,92,1
17314,1228,75,0
17315,1228,82,0
17316,1228,26,0
17317,1228,78,0
17318,1229,45,1
17319,1229,58,1
17320,1229,57,1
17321,1229,56,1
17322,1229,43,1
17323,1229,44,1
17324,1229,47,1
17325,1229,25,1
17326,1229,6,0
17327,1229,41,0
17328,1229,40,0
17329,1229,17,0
17330,1230,58,1
17331,1230,45,1
17332,1230,46,1
17333,1230,59,1
17334,1230,57,1
17335,1230,44,1
17336,1230,60,1
17337,1230,94,1
17338,1230,84,0
17339,1230,86,0
17340,1230,49,0
17341,1230,75,0
17342,1231,46,1
17343,1231,58,1
17344,1231,45,1
17345,1231,44,1
17346,1231,8,1
17347,1231,48,1
17348,1231,70,0
17349,1231,2,0
17350,1231,77,0
17351,1232,44,1
17352,1232,56,1
17353,1232,58,1
17354,1232,59,1
17355,1232,9,1
17356,1232,10,1
17357,1232,11,1
17358,1232,12,1
17359,1232,13,1
17360,1232,15,1
17361,1232,16,1
17362,1232,14,1
17363,1232,17,1
17364,1232,18,1
17365,1232,19,1
17366,1232,53,1
17367,1232,61,1
17368,1232,88,1
17369,1232,62,1
17370,1232,63,1
17371,1232,64,1
17372,1232,65,0
17373,1232,66,0
17374,1232,67,0
17375,1232,68,0
17376,1232,60,0
17377,1232,90,0
17378,1232,91,0
17379,1232,92,0
17380,1232,93,0
17381,1232,4,0
17382,1232,75,0
17383,1232,72,0
17384,1232,83,0
17385,1233,59,1
17386,1233,57,1
17387,1233,45,1
17388,1233,44,1
17389,1233,35,1
17390,1233,86,1
17391,1233,68,0
17392,1233,71,0
17393,1233,6,0
17394,1234,58,1
17395,1234,45,1
17396,1234,59,1
17397,1234,44,1
17398,1234,9,1
17399,1234,10,1
17400,1234,11,1
17401,1234,12,1
17402,1234,13,1
17403,1234,15,1
17404,1234,16,1
17405,1234,14,1
17406,1234,17,1
17407,1234,18,1
17408,1234,19,1
17409,1234,53,1
17410,1234,61,1
17411,1234,88,1
17412,1234,62,1
17413,1234,63,1
17414,1234,64,0
17415,1234,65,0
17416,1234,66,0
17417,1234,67,0
17418,1234,68,0
17419,1234,60,0
17420,1234,90,0
17421,1234,91,0
17422,1234,92,0
17423,1234,93,0
17424,1234,79,0
17425,1234,32,0
17426,1234,83,0
17427,1235,45,1
17428,1235,58,1
17429,1235,56,1
17430,1235,57,1
17431,1235,9,1
17432,1235,10,1
17433,1235,11,1
17434,1235,12,1
17435,1235,13,1
17436,1235,15,1
17437,1235,16,1
17438,1235,14,1
17439,1235,17,1
17440,1235,18,1
17441,1235,19,1
17442,1235,53,1
17443,1235,61,1
17444,1235,88,1
17445,1235,62,1
17446,1235,63,1
17447,1235,64,1
17448,1235,65,0
17449,1235,66,0
17450,1235,67,0
17451,1235,68,0
17452,1235,60,0
17453,1235,90,0
17454,1235,91,0
17455,1235,92,0
17456,1235,93,0
17457,1235,21,0
17458,1235,54,0
17459,1235,59,0
17460,1235,38,0
17461,1236,56,1
17462,1236,44,1
17463,1236,46,1
17464,1236,58,1
17465,1236,9,1
17466,1236,10,1
17467,1236,11,1
17468,1236,12,1
17469,1236,13,1
17470,1236,15,1
17471,1236,16,1
17472,1236,14,1
17473,1236,17,1
17474,1236,18,1
17475,1236,19,1
17476,1236,53,1
17477,1236,61,1
17478,1236,88,1
17479,1236,62,1
17480,1236,63,1
17481,1236,64,1
17482,1236,65,0
17483,1236,66,0
17484,1236,67,0
17485,1236,68,0
17486,1236,60,0
17487,1236,90,0
17488,1236,91,0
17489,1236,92,0
17490,1236,93,0
17491,1236,48,0
17492,1236,50,0
17493,1236,43,0
17494,1236,71,0
17495,1237,57,1
17496,1237,46,1
17497,1237,44,1
17498,1237,45,1
17499,1237,9,1
17500,1237,10,1
17501,1237,11,1
17502,1237,12,1
17503,1237,13,1
17504,1237,15,1
17505,1237,16,1
17506,1237,14,1
17507,1237,17,1
17508,1237,18,1
17509,1237,19,1
17510,1237,53,1
17511,1237,61,1
17512,1237,88,1
17513,1237,62,1
17514,1237,63,1
17515,1237,64,0
17516,1237,65,0
17517,1237,66,0
17518,1237,67,0
17519,1237,68,0
17520,1237,60,0
17521,1237,90,0
17522,1237,91,0
17523,1237,92,0
17524,1237,93,0
17525,1237,85,0
17526,1237,47,0
17527,1237,76,0
17528,1238,45,1
17529,1238,56,1
17530,1238,44,1
17531,1238,46,1
17532,1238,9,1
17533,1238,10,1
17534,1238,11,1
17535,1238,12,1
17536,1238,13,1
17537,1238,15,1
17538,1238,16,1
17539,1238,14,1
17540,1238,17,1
17541,1238,18,1
17542,1238,19,1
17543,1238,53,1
17544,1238,61,1
17545,1238,88,1
17546,1238,62,1
17547,1238,63,1
17548,1238,64,0
17549,1238,65,0
17550,1238,66,0
17551,1238,67,0
17552,1238,68,0
17553,1238,60,0
17554,1238,90,0
17555,1238,91,0
17556,1238,92,0
17557,1238,93,0
17558,1238,86,0
17559,1238,49,0
17560,1238,38,0
17561,1239,56,1
17562,1239,46,1
17563,1239,59,1
17564,1239,58,1
17565,1239,9,1
17566,1239,10,1
17567,1239,11,1
17568,1239,12,1
17569,1239,13,1
17570,1239,15,1
17571,1239,16,1
17572,1239,14,1
17573,1239,17,1
17574,1239,18,1
17575,1239,19,1
17576,1239,53,1
17577,1239,61,1
17578,1239,88,1
17579,1239,62,1
17580,1239,63,1
17581,1239,64,1
17582,1239,65,0
17583,1239,66,0
17584,1239,67,0
17585,1239,68,0
17586,1239,60,0
17587,1239,90,0
17588,1239,91,0
17589,1239,92,0
17590,1239,93,0
17591,1239,82,0
17592,1239,81,0
17593,1239,50,0
17594,1239,55,0
17595,1239,41,0
17596,1240,59,1
17597,1240,56,1
17598,1240,46,1
17599,1240,44,1
17600,1240,55,1
17601,1240,13,1
17602,1240,4,0
17603,1240,26,0
17604,1240,21,0
17605,1241,58,1
17606,1241,44,1
17607,1241,46,1
17608,1241,45,1
17609,1241,49,1
17610,1241,13,1
17611,1241,8,0
17612,1241,10,0
17613,1241,51,0
17614,1242,58,1
17615,1242,56,1
17616,1242,45,1
17617,1242,57,1
17618,1242,55,1
17619,1242,94,1
17620,1242,71,0
17621,1242,27,0
17622,1242,33,0
17623,1243,56,1
17624,1243,57,1
17625,1243,45,1
17626,1243,59,1
17627,1243,10,1
17628,1243,86,1
17629,1243,49,0
17630,1243,62,0
17631,1243,95,0
17632,1244,45,1
17633,1244,59,1
17634,1244,56,1
17635,1244,58,1
17636,1244,52,1
17637,1244,90,0
17638,1244,93,0
17639,1244,28,0
17640,1245,57,1
17641,1245,46,1
17642,1245,44,1
17643,1245,58,1
17644,1245,19,1
17645,1245,30,1
17646,1245,22,0
17647,1245,87,0
17648,1245,16,0
17649,1246,56,1
17650,1246,44,1
17651,1246,59,1
17652,1246,57,1
17653,1246,60,1
17654,1246,43,1
17655,1246,27,1
17656,1246,93,0
17657,1246,88,0
17658,1246,62,0
17659,1246,21,0
17660,1247,58,1
17661,1247,44,1
17662,1247,46,1
17663,1247,59,1
17664,1247,60,1
17665,1247,43,1
17666,1247,86,0
17667,1247,96,0
17668,1247,22,0
17669,1247,36,0
17670,1248,46,1
17671,1248,59,1
17672,1248,58,1
17673,1248,56,1
17674,1248,47,1
17675,1248,60,1
17676,1248,44,1
17677,1248,89,1
17678,1248,20,0
17679,1248,34,0
17680,1248,87,0
17681,1248,11,0
17682,1249,59,1
17683,1249,56,1
17684,1249,45,1
17685,1249,58,1
17686,1249,9,1
17687,1249,69,1
17688,1249,42,0
17689,1249,4,0
17690,1249,70,0
17691,1250,57,1
17692,1250,45,1
17693,1250,59,1
17694,1250,58,1
17695,1250,96,1
17696,1250,68,1
17697,1250,86,0
17698,1250,30,0
17699,1250,80,0
17700,1251,59,1
17701,1251,44,1
17702,1251,56,1
17703,1251,58,1
17704,1251,57,1
17705,1251,43,1
17706,1251,6,1
17707,1251,95,0
17708,1251,45,0
17709,1251,2,0
17710,1251,26,0
17711,1252,44,1
17712,1252,59,1
17713,1252,46,1
17714,1252,45,1
17715,1252,43,1
17716,1252,47,1
17717,1252,7,1
17718,1252,82,0
17719,1252,50,0
17720,1252,8,0
17721,1252,36,0
17722,1253,45,1
17723,1253,44,1
17724,1253,57,1
17725,1253,59,1
17726,1253,47,1
17727,1253,60,1
17728,1253,89,1
17729,1253,41,0
17730,1253,56,0
17731,1253,64,0
17732,1253,13,0
17733,1254,56,1
17734,1254,57,1
17735,1254,44,1
17736,1254,59,1
17737,1254,43,1
17738,1254,60,1
17739,1254,58,0
17740,1254,55,0
17741,1254,41,0
17742,1254,73,0
17743,1255,58,1
17744,1255,45,1
17745,1255,56,1
17746,1255,59,1
17747,1255,47,1
17748,1255,60,1
17749,1255,43,1
17750,1255,9,1
17751,1255,1,0
17752,1255,87,0
17753,1255,90,0
17754,1255,73,0
17755,1256,46,1
17756,1256,45,1
17757,1256,44,1
17758,1256,58,1
17759,1256,47,1
17760,1256,57,1
17761,1256,14,0
17762,1256,35,0
17763,1256,97,0
17764,1256,89,0
17765,1257,45,1
17766,1257,46,1
17767,1257,59,1
17768,1257,57,1
17769,1257,44,1
17770,1257,43,1
17771,1257,70,0
17772,1257,8,0
17773,1257,3,0
17774,1257,9,0
17775,1258,46,1
17776,1258,59,1
17777,1258,57,1
17778,1258,44,1
17779,1258,47,1
17780,1258,60,1
17781,1258,82,1
17782,1258,48,0
17783,1258,27,0
17784,1258,64,0
17785,1258,74,0
17786,1259,57,1
17787,1259,45,1
17788,1259,44,1
17789,1259,46,1
17790,1259,60,1
17791,1259,43,1
17792,1259,77,1
17793,1259,88,0
17794,1259,49,0
17795,1259,58,0
17796,1259,21,0
17797,1260,56,1
17798,1260,44,1
17799,1260,46,1
17800,1260,57,1
17801,1260,60,1
17802,1260,47,1
17803,1260,73,1
17804,1260,91,0
17805,1260,15,0
17806,1260,75,0
17807,1260,90,0
17808,1261,57,1
17809,1261,44,1
17810,1261,59,1
17811,1261,58,1
17812,1261,43,1
17813,1261,60,1
17814,1261,5,0
17815,1261,29,0
17816,1261,13,0
17817,1261,31,0
17818,1262,59,1
17819,1262,58,1
17820,1262,46,1
17821,1262,56,1
17822,1262,44,1
17823,1262,43,1
17824,1262,60,1
17825,1262,72,1
17826,1262,47,0
17827,1262,35,0
17828,1262,5,0
17829,1262,48,0
17830,1263,46,1
17831,1263,59,1
17832,1263,58,1
17833,1263,56,1
17834,1263,44,1
17835,1263,57,1
17836,1263,60,1
17837,1263,82,0
17838,1263,67,0
17839,1263,62,0
17840,1263,88,0
17841,1264,56,1
17842,1264,44,1
17843,1264,45,1
17844,1264,58,1
17845,1264,95,1
17846,1264,96,1
17847,1264,30,1
17848,1264,94,1
17849,1264,43,1
17850,1264,60,1
17851,1264,57,0
17852,1264,72,0
17853,1264,14,0
17854,1264,53,0
17855,1264,13,0
17856,1264,89,0
17857,1265,58,1
17858,1265,59,1
17859,1265,44,1
17860,1265,45,1
17861,1265,47,1
17862,1265,43,1
17863,1265,75,0
17864,1265,63,0
17865,1265,89,0
17866,1265,93,0
17867,1266,59,1
17868,1266,45,1
17869,1266,44,1
17870,1266,57,1
17871,1266,33,1
17872,1266,17,1
17873,1266,3,0
17874,1266,92,0
17875,1266,28,0
17876,1267,46,1
17877,1267,44,1
17878,1267,59,1
17879,1267,45,1
17880,1267,43,1
17881,1267,47,1
17882,1267,63,1
17883,1267,13,0
17884,1267,95,0
17885,1267,28,0
17886,1267,33,0
17887,1268,45,1
17888,1268,57,1
17889,1268,44,1
17890,1268,59,1
17891,1268,60,1
17892,1268,28,1
17893,1268,9,0
17894,1268,31,0
17895,1268,72,0
17896,1269,44,1
17897,1269,46,1
17898,1269,58,1
17899,1269,59,1
17900,1269,57,1
17901,1269,60,1
17902,1269,76,0
17903,1269,97,0
17904,1269,84,0
17905,1270,59,1
17906,1270,44,1
17907,1270,56,1
17908,1270,58,1
17909,1270,57,1
17910,1270,43,1
17911,1270,47,1
17912,1270,10,0
17913,1270,75,0
17914,1270,37,0
17915,1270,23,0
17916,1271,59,1
17917,1271,44,1
17918,1271,56,1
17919,1271,45,1
17920,1271,43,1
17921,1271,47,1
17922,1271,85,0
17923,1271,82,0
17924,1271,95,0
17925,1271,68,0
17926,1272,59,1
17927,1272,58,1
17928,1272,45,1
17929,1272,46,1
17930,1272,43,1
17931,1272,60,1
17932,1272,57,1
17933,1272,65,0
17934,1272,4,0
17935,1272,2,0
17936,1272,77,0
17937,1273,46,1
17938,1273,59,1
17939,1273,44,1
17940,1273,57,1
17941,1273,47,1
17942,1273,22,1
17943,1273,17,0
17944,1273,33,0
17945,1273,62,0
17946,1273,61,0
17947,1274,58,1
17948,1274,57,1
17949,1274,46,1
17950,1274,45,1
17951,1274,43,1
17952,1274,44,1
17953,1274,47,1
17954,1274,18,0
17955,1274,53,0
17956,1274,86,0
17957,1274,52,0
17958,1275,45,1
17959,1275,58,1
17960,1275,56,1
17961,1275,46,1
17962,1275,60,1
17963,1275,43,1
17964,1275,44,1
17965,1275,22,0
17966,1275,7,0
17967,1275,18,0
17968,1275,31,0
17969,1276,59,1
17970,1276,58,1
17971,1276,56,1
17972,1276,46,1
17973,1276,47,1
17974,1276,43,1
17975,1276,57,1
17976,1276,95,1
17977,1276,17,0
17978,1276,54,0
17979,1276,45,0
17980,1276,34,0
17981,1277,59,1
17982,1277,57,1
17983,1277,44,1
17984,1277,46,1
17985,1277,43,1
17986,1277,60,1
17987,1277,91,0
17988,1277,56,0
17989,1277,38,0
17990,1278,56,1
17991,1278,57,1
17992,1278,58,1
17993,1278,46,1
17994,1278,43,1
17995,1278,60,1
17996,1278,45,1
17997,1278,86,0
17998,1278,52,0
17999,1278,90,0
18000,1278,71,0
18001,1279,44,1
18002,1279,46,1
18003,1279,59,1
18004,1279,45,1
18005,1279,12,1
18006,1279,79,1
18007,1279,3,0
18008,1279,21,0
18009,1279,38,0
18010,1280,56,1
18011,1280,46,1
18012,1280,45,1
18013,1280,44,1
18014,1280,92,1
18015,1280,80,1
18016,1280,94,0
18017,1280,54,0
18018,1280,2,0
18019,1281,57,1
18020,1281,56,1
18021,1281,44,1
18022,1281,59,1
18023,1281,9,1
18024,1281,10,1
18025,1281,11,1
18026,1281,12,1
18027,1281,13,1
18028,1281,15,1
18029,1281,16,1
18030,1281,14,1
18031,1281,17,1
18032,1281,18,1
18033,1281,19,1
18034,1281,53,1
18035,1281,61,1
18036,1281,88,1
18037,1281,62,1
18038,1281,63,1
18039,1281,64,0
18040,1281,65,0
18041,1281,66,0
18042,1281,67,0
18043,1281,68,0
18044,1281,60,0
18045,1281,90,0
18046,1281,91,0
18047,1281,92,0
18048,1281,93,0
18049,1281,95,0
18050,1281,37,0
18051,1282,44,1
18052,1282,46,1
18053,1282,56,1
18054,1282,45,1
18055,1282,12,1
18056,1282,70,0
18057,1282,25,0
18058,1282,77,0
18059,1283,57,1
18060,1283,59,1
18061,1283,45,1
18062,1283,58,1
18063,1283,55,1
18064,1283,47,1
18065,1283,56,1
18066,1283,43,1
18067,1283,95,1
18068,1283,96,1
18069,1283,97,0
18070,1283,41,0
18071,1283,4,0
18072,1283,21,0
18073,1283,32,0
18074,1283,79,0
18075,1284,46,1
18076,1284,58,1
18077,1284,56,1
18078,1284,44,1
18079,1284,30,1
18080,1284,15,0
18081,1284,14,0
18082,1284,16,0
18083,1285,46,1
18084,1285,45,1
18085,1285,44,1
18086,1285,57,1
18087,1285,97,1
18088,1285,5,1
18089,1285,20,0
18090,1285,13,0
18091,1285,75,0
18092,1286,58,1
18093,1286,56,1
18094,1286,45,1
18095,1286,46,1
18096,1286,64,1
18097,1286,53,1
18098,1286,44,0
18099,1286,12,0
18100,1286,96,0
18101,1287,56,1
18102,1287,57,1
18103,1287,58,1
18104,1287,45,1
18105,1287,9,1
18106,1287,10,1
18107,1287,11,1
18108,1287,12,1
18109,1287,13,1
18110,1287,15,1
18111,1287,16,1
18112,1287,14,1
18113,1287,17,1
18114,1287,18,1
18115,1287,19,1
18116,1287,53,1
18117,1287,61,1
18118,1287,88,1
18119,1287,62,1
18120,1287,63,1
18121,1287,64,1
18122,1287,65,1
18123,1287,66,1
18124,1287,67,1
18125,1287,68,1
18126,1287,60,1
18127,1287,90,0
18128,1287,91,0
18129,1287,92,0
18130,1287,93,0
18131,1287,55,0
18132,1287,47,0
18133,1287,43,0
18134,1287,59,0
18135,1287,95,0
18136,1287,96,0
18137,1287,97,0
18138,1287,74,0
18139,1287,72,0
18140,1287,32,0
18141,1287,50,0
18142,1287,81,0
18143,1288,57,1
18144,1288,59,1
18145,1288,45,1
18146,1288,46,1
18147,1288,9,1
18148,1288,10,1
18149,1288,11,1
18150,1288,12,1
18151,1288,13,1
18152,1288,15,1
18153,1288,16,1
18154,1288,14,1
18155,1288,17,1
18156,1288,18,1
18157,1288,19,1
18158,1288,53,1
18159,1288,61,1
18160,1288,88,1
18161,1288,62,1
18162,1288,63,1
18163,1288,64,1
18164,1288,65,1
18165,1288,66,1
18166,1288,67,1
18167,1288,68,1
18168,1288,60,0
18169,1288,90,0
18170,1288,91,0
18171,1288,92,0
18172,1288,93,0
18173,1288,55,0
18174,1288,47,0
18175,1288,56,0
18176,1288,43,0
18177,1288,95,0
18178,1288,96,0
18179,1288,97,0
18180,1288,20,0
18181,1288,94,0
18182,1288,69,0
18183,1288,83,0
18184,1289,56,1
18185,1289,45,1
18186,1289,59,1
18187,1289,44,1
18188,1289,9,1
18189,1289,10,1
18190,1289,11,1
18191,1289,12,1
18192,1289,13,1
18193,1289,15,1
18194,1289,16,1
18195,1289,14,1
18196,1289,17,1
18197,1289,18,1
18198,1289,19,1
18199,1289,53,1
18200,1289,61,1
18201,1289,88,1
18202,1289,62,1
18203,1289,63,1
18204,1289,64,0
18205,1289,65,0
18206,1289,66,0
18207,1289,67,0
18208,1289,68,0
18209,1289,60,0
18210,1289,90,0
18211,1289,91,0
18212,1289,92,0
18213,1289,93,0
18214,1289,20,0
18215,1289,49,0
18216,1290,45,1
18217,1290,57,1
18218,1290,44,1
18219,1290,58,1
18220,1290,9,1
18221,1290,10,1
18222,1290,11,1
18223,1290,12,1
18224,1290,13,1
18225,1290,15,1
18226,1290,16,1
18227,1290,14,1
18228,1290,17,1
18229,1290,18,1
18230,1290,19,1
18231,1290,53,1
18232,1290,61,1
18233,1290,88,1
18234,1290,62,1
18235,1290,63,1
18236,1290,64,1
18237,1290,65,0
18238,1290,66,0
18239,1290,67,0
18240,1290,68,0
18241,1290,60,0
18242,1290,90,0
18243,1290,91,0
18244,1290,92,0
18245,1290,93,0
18246,1290,37,0
18247,1290,2,0
18248,1290,24,0
18249,1290,59,0
18250,1291,46,1
18251,1291,45,1
18252,1291,56,1
18253,1291,59,1
18254,1291,9,1
18255,1291,10,1
18256,1291,11,1
18257,1291,12,1
18258,1291,13,1
18259,1291,15,1
18260,1291,16,1
18261,1291,14,1
18262,1291,17,1
18263,1291,18,1
18264,1291,19,1
18265,1291,53,1
18266,1291,61,1
18267,1291,88,1
18268,1291,62,1
18269,1291,63,1
18270,1291,64,1
18271,1291,65,1
18272,1291,66,0
18273,1291,67,0
18274,1291,68,0
18275,1291,60,0
18276,1291,90,0
18277,1291,91,0
18278,1291,92,0
18279,1291,93,0
18280,1291,47,0
18281,1291,57,0
18282,1291,44,0
18283,1291,20,0
